a,b,theta in radians
42,79,1.0821539241751703
42,80,1.0873493252276976
42,81,1.092443895416239
42,82,1.0974402849599816
42,83,1.1023410625273995
42,84,1.1071487177940904
42,85,1.1118656639424962
42,86,1.1164942401015803
42,87,1.1210367137250576
42,88,1.1254952829072107
42,89,1.1298720786357315
42,90,1.1341691669813552
42,91,1.1383885512243588
42,92,1.142532173918242
42,93,1.14660191889113
42,94,1.1505996131856213
42,95,1.154527028937955
42,96,1.1583858851975093
42,97,1.1621778496877477
42,98,1.1659045405098132
42,99,1.169567527790048
43,43,0.7853981633974483
43,44,0.7968919101124788
43,45,0.8081215242390895
43,46,0.8190932707434646
43,47,0.8298133786443591
43,48,0.8402880259916021
43,49,0.8505233267318342
43,50,0.8605253193082104
43,51,0.8702999568471703
43,52,0.879853098792495
43,53,0.8891905038544912
43,54,0.8983178241500509
43,55,0.9072406004173655
43,56,0.915964258197076
43,57,0.9244941048795196
43,58,0.9328353275253863
43,59,0.940992991374478
43,60,0.9489720389643068
43,61,0.956777289786956
43,62,0.964413440418934
43,63,0.9718850650646651
43,64,0.9791966164597852
43,65,0.9863524270855454
43,66,0.9933567106503824
43,67,1.000213563799107
43,68,1.0069269680141963
43,69,1.013500791677391
43,70,1.0199387922631804
43,71,1.0262446186388599
43,72,1.0324218134486665
43,73,1.0384738155620505
43,74,1.0444039625684765
43,75,1.0502154933032373
43,76,1.0559115503906717
43,77,1.061495182792885
43,78,1.066969348353607
43,79,1.0723369163282177
43,80,1.0776006698921967
43,81,1.082763308621372
43,82,1.0878274509383352
43,83,1.0927956365202698
43,84,1.0976703286642282
43,85,1.1024539166065954
43,86,1.1071487177940904
43,87,1.1117569801042109
43,88,1.1162808840135015
43,89,1.1207225447124596
43,90,1.125084014166261
43,91,1.1293672831208097
43,92,1.1335742830539086
43,93,1.13770688807159
43,94,1.1417669167498516
43,95,1.1457561339222415
43,96,1.1496762524138746
43,97,1.1535289347226119
43,98,1.1573157946482295
43,99,1.1610383988705137
44,44,0.7853981633974483
44,45,0.7966336456554111
44,46,0.8076167287241673
44,47,0.8183532610117464
44,48,0.8288490587889791
44,49,0.8391098927006808
44,50,0.8491414759301354
44,51,0.8589494538859881
44,52,0.8685393952858895
44,53,0.8779167845170952
44,54,0.8870870151605253
44,55,0.8960553845713439
44,56,0.9048270894157867
44,57,0.9134072220706452
44,58,0.9218007677983957
44,59,0.9300126026173887
44,60,0.9380474917927134
44,61,0.9459100888793075
44,62,0.9536049352545345
44,63,0.9611364600828152
44,64,0.9685089806599324
44,65,0.9757267030893555
44,66,0.982793723247329
44,67,0.9897140279975696
44,68,0.9964914966201949
44,69,1.003129902423017
44,70,1.0096329145065444
44,71,1.016004099657001
44,72,1.0222469243443686
44,73,1.0283647568049468
44,74,1.0343608691901653
44,75,1.0402384397654492
44,76,1.0460005551447893
44,77,1.0516502125483738
44,78,1.0571903220721477
44,79,1.0626237089595665
44,80,1.0679531158670357
44,81,1.0731812051156675
44,82,1.0783105609229715
44,83,1.0833436916090207
44,84,1.0882830317724197
44,85,1.0931309444321473
44,86,1.0978897231319675
44,87,1.1025615940046931
44,88,1.1071487177940904
44,89,1.1116531918326584
44,90,1.1160770519739271
44,91,1.120422274478265
44,92,1.124690777851493
44,93,1.1288844246358831
44,94,1.1330050231533502
44,95,1.1370543292008537
44,96,1.1410340476982082
44,97,1.1449458342886552
44,98,1.148791296892679
44,99,1.1525719972156676
45,45,0.7853981633974483
45,46,0.7963867320801818
45,47,0.807133870239241
45,48,0.8176450458327023
45,49,0.8279256980172325
45,50,0.83798122500839
45,51,0.8478169733934057
45,52,0.8574382287842761
45,53,0.8668502077033193
45,54,0.8760580505981934
45,55,0.8850668158886104
45,56,0.8938814749524197
45,57,0.9025069079643125
45,58,0.9109479005059741
45,59,0.9192091408720391
45,60,0.9272952180016122
45,61,0.9352106199703457
45,62,0.9429597329831073
45,63,0.9505468408120751
45,64,0.9579761246296553
45,65,0.9652516631899266
45,66,0.9723774333163594
45,67,0.9793573106573414
45,68,0.9861950706745702
45,69,0.992894389832651
45,70,0.9994588469612699
45,71,1.00589192476412
45,72,1.0121970114513341
45,73,1.018377402474551
45,74,1.0244363023459175
45,75,1.0303768265243125
45,76,1.036202003353901
45,77,1.0419147760417717
45,78,1.047518004662921
45,79,1.05301446818221
45,80,1.0584068664841588
45,81,1.0636978224025597
45,82,1.0688898837429033
45,83,1.0739855252915258
45,84,1.0789871508061981
45,85,1.0838970949836275
45,86,1.0887176253999915
45,87,1.0934509444212248
45,88,1.0980991910803073
45,89,1.1026644429192745
45,90,1.1071487177940904
45,91,1.1115539756409014
45,92,1.115882120202517
45,93,1.120135000714263
45,94,1.1243144135486014
45,95,1.1284221038181517
45,96,1.1324597669369387
45,97,1.1364290501398686
45,98,1.140331553960589
45,99,1.1441688336680205
46,46,0.7853981633974483
46,47,0.7961504371885496
46,48,0.8066715494215095
46,49,0.8169666198852265
46,50,0.8270407424960367
46,51,0.8368989743486738
46,52,0.8465463260467495
46,53,0.8559877532163219
46,54,0.8652281491096857
46,55,0.8742723382105562
46,56,0.8831250707561671
46,57,0.8917910180963524
46,58,0.9002747688143474
46,59,0.9085808255387245
46,60,0.9167136023805363
46,61,0.9246774229342947
46,62,0.9324765187858508
46,63,0.9401150284745129
46,64,0.9475969968608307
46,65,0.9549263748553701
46,66,0.9621070194674849
46,67,0.9691426941365711
46,68,0.9760370693115438
46,69,0.982793723247329
46,70,0.9894161429899969
46,71,0.9959077255248044
46,72,1.0022717790638567
46,73,1.0085115244523497
46,74,1.0146300966744437
46,75,1.0206305464417165
46,76,1.0265158418489166
46,77,1.0322888700833237
46,78,1.037952439175508
46,79,1.0435092797806103
46,80,1.0489620469804861
46,81,1.0543133220981689
46,82,1.059565614517107
46,83,1.0647213634985555
46,84,1.0697829399913072
46,85,1.0747526484287186
46,86,1.079632728508636
46,87,1.0844253569524493
46,88,1.0891326492400353
46,89,1.0937566613178453
46,90,1.0982993912778327
46,91,1.1027627810052985
46,92,1.1071487177940904
46,93,1.1114590359279046
46,94,1.115695518226702
46,95,1.1198598975575167
46,96,1.1239538583091324
46,97,1.1279790378303076
46,98,1.1319370278313903
46,99,1.1358293757493167
47,47,0.7853981633974483
47,48,0.7959240904291737
47,49,0.8062284834336654
47,50,0.8163161429604909
47,51,0.8261918462653136
47,52,0.8358603374143042
47,53,0.8453263185186561
47,54,0.854594442016031
47,55,0.8636693039187263
47,56,0.8725554379517315
47,57,0.8812573105074615
47,58,0.8897793163477786
47,59,0.8981257749878259
47,60,0.9063009277001397
47,61,0.9143089350814397
47,62,0.9221538751283528
47,63,0.9298397417720923
47,64,0.9373704438257521
47,65,0.9447498043013652
47,66,0.9519815600572117
47,67,0.9590693617390221
47,68,0.9660167739817158
47,69,0.972827275841122
47,70,0.9795042614277751
47,71,0.986051040717335
47,72,0.9924708405144799
47,73,0.9987668055492562
47,74,1.004941999686837
47,75,1.0109994072334723
47,76,1.0169419343230988
47,77,1.022772410370619
47,78,1.028493589579292
47,79,1.0341081524909712
47,80,1.0396187075691319
47,81,1.045027792805706
47,82,1.0503378773437473
47,83,1.0555513631088533
47,84,1.0606705864430876
47,85,1.0656978197358995
47,86,1.0706352730472142
47,87,1.0754850957184763
47,88,1.0802493779679874
47,89,1.0849301524673713
47,90,1.0895293958964647
47,91,1.0940490304743133
47,92,1.0984909254643433
47,93,1.1028568986520793
47,94,1.1071487177940904
47,95,1.111368102037094
47,96,1.115516723306383
47,97,1.1195962076629515
47,98,1.1236081366288702
47,99,1.1275540484806286
48,48,0.7853981633974483
48,49,0.7957070765436915
48,50,0.8058034940839864
48,51,0.8156919233162234
48,52,0.8253768505207383
48,53,0.8348627319990397
48,54,0.844153986113171
48,55,0.8532549862537522
48,56,0.8621700546672264
48,57,0.870903457075653
48,58,0.8794593980254346
48,59,0.8878420169045728
48,60,0.8960553845713439
48,61,0.9041035005406254
48,62,0.9119902906774204
48,63,0.9197196053504169
48,64,0.9272952180016122
48,65,0.9347208240911457
48,66,0.9420000403794636
48,67,0.9491364045118075
48,68,0.9561333748727311
48,69,0.9629943306809362
48,70,0.9697225722971473
48,71,0.9763213217200336
48,72,0.982793723247329
48,73,0.9891428442813053
48,74,0.9953716762596118
48,75,1.0014831356942346
48,76,1.0074800653029286
48,77,1.0133652352189562
48,78,1.0191413442663497
48,79,1.0248110212891584
48,80,1.0303768265243125
48,81,1.0358412530088001
48,82,1.0412067280128203
48,83,1.0464756144914749
48,84,1.0516502125483738
48,85,1.0567327609052695
48,86,1.0617254383725134
48,87,1.0666303653157436
48,88,1.0714496051147666
48,89,1.0761851656111094
48,90,1.0808390005411683
48,91,1.085413010952298
48,92,1.089909046599561
48,93,1.09432890732119
48,94,1.0986743443911198
48,95,1.1029470618472186
48,96,1.1071487177940904
48,97,1.111280925679543
48,98,1.115345255544003
48,99,1.1193432352423422
49,49,0.7853981633974483
49,50,0.7954988299827702
49,51,0.8053954973705989
49,52,0.8150924030043578
49,53,0.824593765324503
49,54,0.8339037756378318
49,55,0.8430265908749223
49,56,0.851966327173272
49,57,0.8607270542257884
49,58,0.8693127903366398
49,59,0.8777274981290473
49,60,0.8859750808522963
49,61,0.8940593792380361
49,62,0.901984168858764
49,63,0.9097531579442097
49,64,0.9173699856141346
49,65,0.9248382204887861
49,66,0.9321613596409117
49,67,0.9393428278557983
49,68,0.9463859771682558
49,69,0.9532940866478229
49,70,0.960070362405688
49,71,0.9667179377989386
49,72,0.973239873809732
49,73,0.9796391595788523
49,74,0.9859187130748626
49,75,0.9920813818816976
49,76,0.9981299440890585
49,77,1.0040671092713902
49,78,1.0098955195425248
49,79,1.015617750674292
49,80,1.0212363132685172
49,81,1.0267536539728521
49,82,1.0321721567318463
49,83,1.0374941440655223
49,84,1.042721878368537
49,85,1.0478575632237248
49,86,1.0529033447245055
49,87,1.05786131280124
49,88,1.0627335025471796
49,89,1.0675218955401637
49,90,1.0722284211566786
49,91,1.0768549578753155
49,92,1.0814033345670386
49,93,1.0858753317700294
49,94,1.0902726829471692
49,95,1.094597075724523
49,96,1.098850153109421
49,97,1.103033514686979
49,98,1.1071487177940904
49,99,1.1111972786701187
50,50,0.7853981633974483
50,51,0.7952988299854369
50,52,0.805003494254653
50,53,0.8145161449044872
50,54,0.8238407534186363
50,55,0.8329812666744317
50,56,0.8419416003422657
50,57,0.8507256330207998
50,58,0.8593372010553886
50,59,0.8677800939891389
50,60,0.8760580505981934
50,61,0.884174755465111
50,62,0.8921338360465839
50,63,0.8999388601941296
50,64,0.9075933340888034
50,65,0.9151007005533605
50,66,0.9224643377076359
50,67,0.9296875579351908
50,68,0.9367736071314746
50,69,0.9437256642058782
50,70,0.9505468408120751
50,71,0.9572401812829799
50,72,0.9638086627484886
50,73,0.970255195415889
50,74,0.9765826229944627
50,75,0.982793723247329
50,76,0.9888912086550111
50,77,0.9948777271765435
50,78,1.0007558630951863
50,79,1.0065281379369648
50,80,1.0121970114513341
50,81,1.017764882644256
50,82,1.0232340908548991
50,83,1.0286069168680179
50,84,1.033885584054851
50,85,1.039072259536091
50,86,1.044169055361146
50,87,1.04917802969851
50,88,1.0541011880326194
50,89,1.0589404843630725
50,90,1.0636978224025597
50,91,1.068375056770266
50,92,1.0729739941778955
50,93,1.0774963946058176
50,94,1.0819439724671487
50,95,1.0863183977578734
50,96,1.0906212971913698
50,97,1.0948542553159382
50,98,1.0990188156141465
50,99,1.103116481582997
51,51,0.7853981633974483
51,52,0.7951065962315572
51,53,0.8046265624971556
51,54,0.8139618212362083
51,55,0.8231161158643125
51,56,0.8320931674407788
51,57,0.8408966686431651
51,58,0.8495302783988798
51,59,0.857997617127943
51,60,0.866302262552679
51,61,0.8744477460319461
51,62,0.8824375493794477
51,63,0.8902751021276822
51,64,0.8979637792011335
51,65,0.9055068989643612
51,66,0.9129077216126866
51,67,0.9201694478751794
51,68,0.9272952180016122
51,69,0.9342881110069456
51,70,0.9411511441487407
51,71,0.9478872726146517
51,72,0.9544993893988254
51,73,0.9609903253476285
51,74,0.9673628493566343
51,75,0.973619668702219
51,76,0.9797634294924663
51,77,0.9857967172233268
51,78,0.9917220574271658
51,79,0.9975419164019239
51,80,1.003258702010146
51,81,1.0088747645380813
51,82,1.0143923976059468
51,83,1.019813839121259
51,84,1.025141272267905
51,85,1.0303768265243125
51,86,1.0355225787047375
51,87,1.0405805540182667
51,88,1.0455527271406917
51,89,1.0504410232949029
51,90,1.0552473193359175
51,91,1.0599734448370737
51,92,1.0646211831743062
51,93,1.069192272605776
51,94,1.0736884073444404
51,95,1.0781112386214455
51,96,1.082462375738491
51,97,1.0867433871075525
51,98,1.0909558012765688
51,99,1.0951011079399045
52,52,0.7853981633974483
52,53,0.7949216849910611
52,54,0.8042638494191191
52,55,0.8134282033572948
52,56,0.8224182792713783
52,57,0.8312375892785652
52,58,0.8398896196381795
52,59,0.8483778258303929
52,60,0.8567056281827385
52,61,0.8648764080056549
52,62,0.8728935041998396
52,63,0.8807602102998573
52,64,0.8884797719201486
52,65,0.8960553845713439
52,66,0.9034901918165422
52,67,0.9107872837389646
52,68,0.9179496956941223
52,69,0.924980407321327
52,70,0.9318823417910096
52,71,0.938658365265903
52,72,0.9453112865556675
52,73,0.9518438569459916
52,74,0.9582587701845933
52,75,0.9645586626078637
52,76,0.9707461133931431
52,77,0.9768236449227916
52,78,0.982793723247329
52,79,0.9886587586359528
52,80,0.9944211062037129
52,81,1.0000830666055374
52,82,1.0056468867881372
52,83,1.011114760791618
52,84,1.0164888305933455
52,85,1.0217711869873
52,86,1.0269638704927742
52,87,1.032068872286851
52,88,1.0370881351556351
52,89,1.0420235544597045
52,90,1.0468769791096977
52,91,1.0516502125483738
52,92,1.0563450137358688
52,93,1.060963098135213
52,94,1.065506138695502
52,95,1.0699757668304135
52,96,1.0743735733900148
52,97,1.078701109624068
52,98,1.0829598881352542
52,99,1.08715138382094
53,53,0.7853981633974483
53,54,0.7947436857049383
53,55,0.8039145654654574
53,56,0.8129141526829027
53,57,0.821745784416469
53,58,0.8304127791719753
53,59,0.8389184318567634
53,60,0.8472660092618283
53,61,0.8554587460359038
53,62,0.8634998411174337
53,63,0.871392454591689
53,64,0.8791397049416967
53,65,0.886744666663116
53,66,0.8942103682146934
53,67,0.9015397902774385
53,68,0.9087358642971722
53,69,0.9158014712865817
53,70,0.9227394408643822
53,71,0.9295525505106026
53,72,0.936243525018388
53,73,0.942815036124039
53,74,0.9492697022982748
53,75,0.9556100886829226
53,76,0.9618387071583884
53,77,0.9679580165283551
53,78,0.9739704228091958
53,79,0.9798782796125539
53,80,0.9856838886104693
53,81,0.9913895000732799
53,82,0.9969973134713412
53,83,1.0025094781323536
53,84,1.007928093946786
53,85,1.0132552121145482
53,86,1.018492835926653
53,87,1.0236429215761933
53,88,1.0287073789934587
53,89,1.0336880727005164
53,90,1.038586822681018
53,91,1.0434054052614035
53,92,1.0481455540000577
53,93,1.0528089605813218
53,94,1.0573972757115773
53,95,1.0619121100149225
53,96,1.0663550349262252
53,97,1.0707275835795838
53,98,1.0750312516904552
53,99,1.079267498429916
54,54,0.7853981633974483
54,55,0.7945722179425584
54,56,0.8035779784704266
54,57,0.8124186125847132
54,58,0.8210972760767723
54,59,0.8296171077931012
54,60,0.83798122500839
54,61,0.8461927192722372
54,62,0.8542546526984929
54,63,0.8621700546672264
54,64,0.8699419189104464
54,65,0.8775732009539101
54,66,0.8850668158886104
54,67,0.8924256364468225
54,68,0.8996524913588878
54,69,0.906750163968212
54,70,0.9137213910832431
54,71,0.9205688620464574
54,72,0.9272952180016122
54,73,0.9339030513417256
54,74,0.9403949053213894
54,75,0.9467732738181398
54,76,0.9530406012286641
54,77,0.9591992824866347
54,78,0.9652516631899266
54,79,0.9712000398258789
54,80,0.9770466600841254
54,81,0.982793723247329
54,82,0.9884433806509134
54,83,0.993997736203606
54,84,0.9994588469612699
54,85,1.0048287237471312
54,86,1.010109331812091
54,87,1.015302591529353
54,88,1.0204103791181054
54,89,1.0254345273914631
54,90,1.0303768265243125
54,91,1.0352390248371006
54,92,1.0400228295919898
54,93,1.0447299077981331
54,94,1.049361887023153
54,95,1.0539203562081891
54,96,1.0584068664841588
54,97,1.062822931987113
54,98,1.0671700306708005
54,99,1.0714496051147666
55,55,0.7853981633974483
55,56,0.7944069286878652
55,57,0.8032534085370008
55,58,0.8119406011488455
55,59,0.8204714939306736
55,60,0.8288490587889791
55,61,0.8370762478798783
55,62,0.8451559897858458
55,63,0.853091186091417
55,64,0.8608847083313718
55,65,0.8685393952858895
55,66,0.8760580505981934
55,67,0.8834434406912876
55,68,0.8906982929614965
55,69,0.8978252942276385
55,70,0.9048270894157867
55,71,0.9117062804606886
55,72,0.9184654254060053
55,73,0.925107037686612
55,74,0.9316335855772351
55,75,0.9380474917927134
55,76,0.9443511332261411
55,77,0.9505468408120751
55,78,0.956636899502886
55,79,0.9626235483471678
55,80,0.9685089806599324
55,81,0.9742953442750709
55,82,0.9799847418712809
55,83,0.9855792313633369
55,84,0.9910808263512179
55,85,0.9964914966201949
55,86,1.0018131686855525
55,87,1.007047726376126
55,88,1.0121970114513341
55,89,1.0172628242468371
55,90,1.0222469243443686
55,91,1.0271510312616914
55,92,1.0319768251589811
55,93,1.0367259475582886
55,94,1.0414000020730345
55,95,1.0460005551447893
55,96,1.0505291367848502
55,97,1.0549872413183745
55,98,1.0593763281290591
55,99,1.0636978224025597
56,56,0.7853981633974483
56,57,0.794247489913706
56,58,0.8029402234548508
56,59,0.8114792046882006
56,60,0.8198672643969563
56,61,0.8281072191624524
56,62,0.83620186745567
56,63,0.844153986113171
56,64,0.851966327173272
56,65,0.8596416150490297
56,66,0.8671825440154444
56,67,0.8745917759891815
56,68,0.8818719385800352
56,69,0.88902562339432
56,70,0.8960553845713439
56,71,0.9029637375350917
56,72,0.9097531579442097
56,73,0.9164260808243421
56,74,0.9229848998677982
56,75,0.9294319668864433
56,76,0.9357695914045828
56,77,0.9420000403794636
56,78,0.9481255380378293
56,79,0.9541482658177495
56,80,0.960070362405688
56,81,0.9658939238594837
56,82,0.9716210038085897
56,83,0.977253613723555
56,84,0.982793723247329
56,85,0.9882432605815417
56,86,0.9936041129214358
56,87,0.9988781269336344
56,88,1.0040671092713902
56,89,1.0091728271223992
56,90,1.014197008784674
56,91,1.0191413442663497
56,92,1.0240074859056492
56,93,1.0287970490075655
56,94,1.0335116124941248
56,95,1.0381527195653795
56,96,1.042721878368537
56,97,1.0472205626728825
56,98,1.0516502125483738
56,99,1.05601223504599
57,57,0.7853981633974483
57,58,0.7940935964092269
57,59,0.802637834591978
57,60,0.8110335719191257
57,61,0.8192834933015659
57,62,0.8273902706188179
57,63,0.8353565591193911
57,64,0.8431849941683859
57,65,0.8508781883209131
57,66,0.8584387287005677
57,67,0.8658691746629092
57,68,0.8731720557246686
57,69,0.8803498697402046
57,70,0.8874050813075604
57,71,0.8943401203873141
57,72,0.901157381118259
57,73,0.9078592208147898
57,74,0.914447959131705
57,75,0.9209258773829491
57,76,0.9272952180016122
57,77,0.9335581841292797
57,78,0.9397169393235674
57,79,0.9457736073733991
57,80,0.9517302722122684
57,81,0.9575889779203873
57,82,0.9633517288072486
57,83,0.9690204895667285
57,84,0.9745971854974165
57,85,0.9800837027813982
57,86,0.9854818888152165
57,87,0.9907935525872157
57,88,0.9960204650959164
57,89,1.0011643598044906
57,90,1.0062269331267966
57,91,1.0112098449408038
57,92,1.0161147191255762
57,93,1.0209431441183117
57,94,1.0256966734882196
57,95,1.0303768265243125
57,96,1.034985088834433
57,97,1.0395229129530823
57,98,1.0439917189558405
57,99,1.0483928950783679
58,58,0.7853981633974483
58,59,0.7939449638300597
58,60,0.8023456932038533
58,61,0.81060290872439
58,62,0.8187191592756955
58,63,0.8266969817670544
58,64,0.8345388978134685
58,65,0.8422474107302861
58,66,0.8498250028230019
58,67,0.8572741329537832
58,68,0.8645972343668997
58,69,0.8717967127558954
58,70,0.8788749445560378
58,71,0.8858342754462991
58,72,0.8926770190458511
58,73,0.8994054557907906
58,74,0.906021831977551
58,75,0.9125283589601721
58,76,0.9189272124893197
58,77,0.9252205321816417
58,78,0.9314104211087237
58,79,0.9374989454955664
58,80,0.943488134519134
58,81,0.9493799801981365
58,82,0.9551764373657867
58,83,0.9608794237178293
58,84,0.9664908199286669
58,85,0.972012469828914
58,86,0.9774461806381785
58,87,0.982793723247329
58,88,0.9880568325449244
58,89,0.9932372077828825
58,90,0.9983365129768454
58,91,1.0033563773370477
58,92,1.008298395725824
58,93,1.0131641291382083
58,94,1.0179551052023572
58,95,1.0226728186968124
58,96,1.027318732081853
58,97,1.0318942760424443
58,98,1.0364008500404829
58,99,1.040839822874267
59,59,0.7853981633974483
59,60,0.7938013269450953
59,61,0.802063287111389
59,62,0.810186473434748
59,63,0.8181733078015241
59,64,0.8260262010788214
59,65,0.8337475500493512
59,66,0.8413397346310092
59,67,0.8488051153642803
59,68,0.8561460311510559
59,69,0.8633647972289906
59,70,0.8704637033660931
59,71,0.877445012260855
59,72,0.8843109581338412
59,73,0.891063745497304
59,74,0.8977055480900238
59,75,0.9042385079652134
59,76,0.9106647347199702
59,77,0.916986304855369
59,78,0.9232052612569154
59,79,0.9293236127856646
59,80,0.9353433339708936
59,81,0.9412663647957707
59,82,0.9470946105680051
59,83,0.9528299418679714
59,84,0.9584741945673013
59,85,0.9640291699113976
59,86,0.9694966346597808
59,87,0.9748783212785956
59,88,0.9801759281800115
59,89,0.9853911200036295
59,90,0.9905255279353652
59,91,0.9955807500596179
59,92,1.0005583517408516
59,93,1.0054598660310134
59,94,1.0102867940994915
59,95,1.015040605682583
59,96,1.019722739549679
59,97,1.0243346039836116
59,98,1.0288775772728125
59,99,1.0333530082131392
60,60,0.7853981633974483
60,61,0.7936624380570995
60,62,0.8017901377054536
60,63,0.8097835725701669
60,64,0.8176450458327023
60,65,0.8253768505207383
60,66,0.8329812666744317
60,67,0.8404605587711186
60,68,0.8478169733934057
60,69,0.8550527371260165
60,70,0.8621700546672264
60,71,0.8691711071412149
60,72,0.8760580505981934
60,73,0.8828330146897044
60,74,0.8894981015070477
60,75,0.8960553845713439
60,76,0.9025069079643125
60,77,0.9088546855893888
60,78,0.9151007005533605
60,79,0.9212469046592403
60,80,0.9272952180016122
60,81,0.9332475286562039
60,82,0.9391056924559273
60,83,0.9448715328461078
60,84,0.9505468408120751
60,85,0.9561333748727311
60,86,0.9616328611341242
60,87,0.9670469933974603
60,88,0.9723774333163594
60,89,0.977625810598524
60,90,0.982793723247329
60,91,0.9878827378391625
60,92,0.992894389832651
60,93,0.9978301839061905
60,94,1.0026915943204695
60,95,1.0074800653029286
60,96,1.0121970114513341
60,97,1.0168438181538688
60,98,1.0214218420233456
60,99,1.025932411343353
61,61,0.7853981633974483
61,62,0.7935280655773922
61,63,0.8015257972410845
61,64,0.8093935569893183
61,65,0.8171335369259063
61,66,0.8247479197860537
61,67,0.832238876313418
61,68,0.8396085628721117
61,69,0.8468591192802142
61,70,0.8539926668517229
61,71,0.8610113066342782
61,72,0.8679171178304299
61,73,0.8747121563906705
61,74,0.8813984537669336
61,75,0.887978015815743
61,76,0.8944528218406858
61,77,0.900824823764373
61,78,0.9070959454205444
61,79,0.9132680819574482
61,80,0.9193430993441112
61,81,0.925322833971566
61,82,0.9312090923415627
61,83,0.9370036508357211
61,84,0.9427082555585079
61,85,0.9483246222478211
61,86,0.9538544362473612
61,87,0.9592993525353349
61,88,0.9646609958043956
61,89,0.9699409605880629
61,90,0.9751408114291862
61,91,0.9802620830863203
61,92,0.9853062807741733
61,93,0.9902748804345568
61,94,0.9951693290345304
61,95,0.9999910448886719
61,96,1.004741418002635
61,97,1.0094218104353718
61,98,1.0140335566775973
61,99,1.0185779640442647
62,62,0.7853981633974483
62,63,0.7933979927373349
62,64,0.8012698463892384
62,65,0.8090158184023988
62,66,0.8166379968277165
62,67,0.8241384610609276
62,68,0.8315192794119595
62,69,0.8387825068881836
62,70,0.8459301831795555
62,71,0.852964330833947
62,72,0.85988695361133
62,73,0.8667000350058448
62,74,0.8734055369251891
62,75,0.880005398517178
62,76,0.8865015351337469
62,77,0.8928958374231026
62,78,0.8991901705411564
62,79,0.9053863734738035
62,80,0.9114862584620387
62,81,0.9174916105223162
62,82,0.9234041870549677
62,83,0.929225717533897
62,84,0.9349579032711515
62,85,0.9406024172503468
62,86,0.946160904023283
62,87,0.9516349796644342
62,88,0.9570262317783284
62,89,0.9623362195551515
62,90,0.9675664738702118
62,91,0.9727184974231893
62,92,0.9777937649133708
62,93,0.982793723247329
62,94,0.9877197917757521
62,95,0.9925733625563598
62,96,0.9973558006400677
62,97,1.002068444377761
62,98,1.0067126057452396
62,99,1.0112895706840772
63,63,0.7853981633974483
63,64,0.7932720164215489
63,65,0.8010218920179252
63,66,0.8086497862079113
63,67,0.8161576894679176
63,68,0.8235475842684309
63,69,0.8308214428190254
63,70,0.83798122500839
63,71,0.8450288765286177
63,72,0.851966327173272
63,73,0.85879548929906
63,74,0.8655182564412627
63,75,0.8721365020734334
63,76,0.8786520785022282
63,77,0.8850668158886104
63,78,0.8913825213870482
63,79,0.8976009783947028
63,80,0.9037239459029813
63,81,0.9097531579442097
63,82,0.9156903231265415
63,83,0.9215371242505891
63,84,0.9272952180016122
63,85,0.9329662347114431
63,86,0.938551778184661
63,87,0.9440534255838497
63,88,0.9494727273690818
63,89,0.9548112072870667
63,90,0.960070362405688
63,91,0.9652516631899266
63,92,0.9703565536154203
63,93,0.9753864513161641
63,94,0.9803427477630834
63,95,0.9852268084704385
63,96,0.9900399732272261
63,97,0.9947835563509438
63,98,0.9994588469612699
63,99,1.0040671092713902
64,64,0.7853981633974483
64,65,0.7931499461096552
64,66,0.8007815651780434
64,67,0.8082949246188323
64,68,0.8156919233162234
64,69,0.8229744527401717
64,70,0.8301443948520639
64,71,0.8372036201884494
64,72,0.844153986113171
64,73,0.8509973352284871
64,74,0.8577354939360433
64,75,0.8643702711388405
64,76,0.870903457075653
64,77,0.8773368222796695
64,78,0.8836721166534575
64,79,0.8899110686526817
64,80,0.8960553845713439
64,81,0.9021067479216459
64,82,0.908066818901905
64,83,0.9139372339462845
64,84,0.9197196053504169
64,85,0.925415520967315
64,86,0.931026543968271
64,87,0.9365542126637353
64,88,0.9420000403794636
64,89,0.9473655153834838
64,90,0.9526521008597094
64,91,0.9578612349242784
64,92,0.9629943306809362
64,93,0.9680527763120191
64,94,0.9730379352018146
64,95,0.9779511460892826
64,96,0.982793723247329
64,97,0.9875669566860051
64,98,0.9922721123771914
64,99,0.996910432498493
65,65,0.7853981633974483
65,66,0.7930316029149413
65,67,0.800548519272218
65,68,0.8079507300477526
65,69,0.8152400480645576
65,70,0.8224182792713783
65,71,0.8294872207955201
65,72,0.8364486591584582
65,73,0.8433043686455556
65,74,0.8500561098214295
65,75,0.8567056281827385
65,76,0.8632546529404175
65,77,0.869704895923655
65,78,0.8760580505981934
65,79,0.8823157911918114
65,80,0.8884797719201486
65,81,0.894551626306326
65,82,0.9005329665881089
65,83,0.9064253832066533
65,84,0.9122304443711705
65,85,0.9179496956941223
65,86,0.9235846598918461
65,87,0.9291368365457745
65,88,0.9346077019196826
65,89,0.9399987088286491
65,90,0.9453112865556675
65,91,0.9505468408120751
65,92,0.955706753738204
65,93,0.9607923839408709
65,94,0.9658050665645336
65,95,0.9707461133931431
65,96,0.9756168129799077
65,97,0.9804184308023697
65,98,0.9851522094403643
65,99,0.9898193687745949
66,66,0.7853981633974483
66,67,0.7929168187097522
66,68,0.8003224283875333
66,69,0.8076167287241673
66,70,0.8148014516014535
66,71,0.8218783225203979
66,72,0.8288490587889791
66,73,0.8357153678589265
66,74,0.8424789458037129
66,75,0.8491414759301354
